submission_id,title,main_type,relevance,prior,competence,target,competence_wUtt,relevance_wUtt
1967,Gerald's graduation,xor,-0.9013860233756433,2.1425921416733886,-0.1695653065451098,0.0663364813597079,1.154290641322456,-1.214350998704101
1967,Health inspector,some,1.1883579002054399,-0.2719025560499224,-0.6373316694281712,0.40404947737276636,-1.5535189834339822,1.127611641653808
1967,Hotel check,some,1.0117598221563344,-0.6634422367618107,-0.45022512427494665,1.3206990379796393,0.25168743307030994,1.2577206772292475
1967,College,xor,-0.6953549323183534,-0.5764334188258355,1.1869571458157684,0.16282590879201034,0.1822564170509141,-0.9107632490280757
1967,Mrs Sanders' son,xor,-0.6953549323183534,-0.40241578295388514,-0.9179914871580082,0.4522941910889176,0.1822564170509141,-0.5204361423017576
1967,Martha's cookies,some,-0.43045781524469495,-0.22839814708193482,1.982159962716973,-0.12664237350489693,0.668273529186685,-0.4770664637766111
1967,Grandma,xor,-0.9896850624001962,-0.641690032277817,-0.9179914871580082,0.0663364813597079,0.7724200532157789,-0.563805820826904
1967,Swiss watch prototype testing,some,1.5121210432954668,0.11963712466196585,-0.07601203396849748,-2.3458992044478526,-1.657665507463076,1.301090355754394
1964,Attendance,some,-0.5116342637039665,-1.2840074656079679,-0.3362604845453367,-0.7340180990307081,0.3700064349504774,-1.1943837034913813
1964,Lily's husband,xor,1.3331315321863915,0.13375077766749666,0.3749111149528467,-1.4708271414037384,0.3700064349504774,0.6669934967549273
1964,Crime,xor,-1.3187192994059982,1.845760731811454,-0.5527040148273925,-1.493154688142315,0.3700064349504774,-0.6980164500923658
1964,Dave's kids,xor,-1.4340171616491455,-0.8560049770719786,-2.160570239779807,0.7395999857153522,-2.590045044653342,-1.4425673301908892
1964,Gourmet desserts,some,0.5836954276059336,-0.7490043549379812,-0.027055441285256977,0.7395999857153522,0.3700064349504774,0.046534430006157715
1964,Nuts,some,1.2178336699432442,-0.6955040438709826,0.9314801928209901,0.7395999857153522,0.3700064349504774,0.5429016834051734
1964,Grandma,xor,0.0648550475117704,0.3477520219354913,0.8387186798429662,0.7395999857153522,0.3700064349504774,0.4188098700554195
1964,Toby's carrots,some,0.0648550475117704,-0.21400124426799466,0.9314801928209901,0.7395999857153522,0.3700064349504774,1.6597280035529587
1963,Teacher problems,some,1.2108708612219066,-1.1094293326815523,1.0930574505321915,0.4792836935744237,0.9575447942749931,1.1743473638141853
1963,Mrs Todd's math exams,some,0.34269930034582263,-1.3774793727925314,1.0930574505321915,0.4792836935744237,0.9575447942749931,-1.4720692306966547
1963,Rotten tomatoes,some,1.2108708612219066,-1.3774793727925314,-0.700677852905251,0.4792836935744237,0.9575447942749931,1.4389890232652691
1963,Gigi's exams,xor,0.43408578043804197,0.6180042591447574,-0.25224402704589033,0.4792836935744237,-1.412830243628386,0.7112244597747882
1963,Bill's order,xor,-1.8962694619135518,0.3052792123486151,0.19618979881347026,0.3594627701808178,-0.690154927194429,-0.6119838374806317
1963,Alissa's paint,xor,-0.7996317008069195,1.2881293594222052,-0.25224402704589033,-0.23964184678721184,-0.487805838592921,-1.0751067415200286
1963,Martha's cookies,some,-0.43408578043804197,-1.3774793727925314,-1.9899251022509128,-2.5162393912657244,-1.1815741423695196,-0.08270051857846375
1963,Mrs Gibbs' worry,xor,-0.06853986006916452,0.4095208946139958,0.8127863093700911,0.4792836935744237,0.8997307689602765,-0.08270051857846375
1962,Nuts,some,0.541512196906688,-1.1135549826513387,-1.6852431672843329,0.738727132653704,-1.9013312247999559,0.7064388234201872
1962,Gigi's exams,xor,0.3445986707588014,0.9320211683821346,-1.4611665134625933,0.12736674700925932,-1.3459728143107192,0.34349777652541214
1962,Bill's order,xor,-0.5086932758820402,0.8656063582836451,0.4061389350519029,-0.5713308365843918,0.25839592710263093,-1.4193587369634952
1962,Joshua's delay,xor,-0.8368824861285177,1.1179826366579049,-0.2287449174430258,-1.270028420178043,0.25839592710263093,0.2398003345554764
1962,Stand-up comedy show,some,-2.018363643015837,-0.7681979701391939,0.7049078068142224,0.4184907401732806,0.25839592710263093,-0.43423303824910586
1962,Attendance,some,1.1322527753503475,-1.086989058611943,0.9663305696062519,1.0880759244505296,0.8446075826190473,1.1730773122848979
1962,Health inspector,some,0.8040635651038699,-1.0338572105331514,0.9663305696062519,-1.6193772119748684,0.7829010925646877,-1.574904899918399
1962,Frank's laptop,xor,0.541512196906688,-0.9143105523558706,0.33144671711132306,1.0880759244505296,0.8446075826190473,0.9656824283450265
1961,Hippies,xor,-1.3287848017508745,0.13562541613074028,0.20960096307838294,-0.011816838435080945,-1.0196968070833257,-1.1400071594877343
1961,Pete's accident,xor,0.9186313534303086,-0.7259948745821984,0.7505066742484034,-0.20088625339637606,-1.3084605046644444,0.9711172099339959
1961,Jimmy's trip,xor,-1.3287848017508745,1.428055852200148,0.4530085331048922,0.2717872840068617,0.3759943978920817,-0.8655609914629094
1961,Harry Potter,some,-0.8568274091628261,-1.2046728138671643,1.0750501009504159,0.6026587601891281,1.0979036418448787,-1.1400071594877343
1961,Star Trek expert quiz,some,0.9186313534303086,-1.2046728138671643,1.0750501009504159,0.6026587601891281,1.0979036418448787,0.9711172099339959
1961,Rabbits,xor,0.9186313534303086,0.4228321797017198,-0.8722104592616581,-2.4697192329319173,-1.3084605046644444,0.9711172099339959
1961,Shelter,some,-0.1601284010566593,-1.2046728138671643,-1.0615274581711653,0.6026587601891281,0.7369490198684802,-0.7388935292976055
1961,Nuts,some,0.9186313534303086,1.092981294700672,-1.6294784548996868,0.6026587601891281,0.32786711496189525,0.9711172099339959
1960,Carl's party,xor,0.16065367587896232,2.083527122769903,0.32676354662932827,-0.6528128398245409,-0.9653588974463286,-1.2045006849635493
1960,Teacher,some,0.19054273185644366,-0.6076954108078884,1.270747125780721,-0.8313599413150136,1.572673884572188,1.246763866892095
1960,Hotel check,some,1.057325355203403,-0.6076954108078884,0.5446059110488805,-0.6081760644519227,-1.0016165086180218,1.1340620484159734
1960,Greg's movie,xor,-1.3039100670176242,-0.6076954108078884,-1.4522824294636811,1.3558420519432772,-0.49400995221431837,-0.9790970480113063
1960,Harry Potter,some,0.011208395991555509,-0.6076954108078884,-0.5809129717854724,0.9987478489623317,0.3399151047346227,-0.5564652287258502
1960,Harold's pet,xor,-1.3039100670176242,0.26044089034623785,0.9802906398879847,-0.8313599413150136,0.847521661138326,-0.7255179564400327
1960,Underage drinking,some,1.6849955307305116,-0.4340681505770631,0.3630706073659203,1.4004788273158955,0.8837792723100191,1.246763866892095
1960,Gigi's exams,xor,-0.4969055556256276,-0.6076954108078884,-1.4522824294636811,-0.8313599413150136,-1.182904564476487,-0.16200886405942477
1959,Shelter,some,1.9895490436908285,-0.26540167604222753,-0.32819330265511654,0.7457487724381708,0.8690007145497095,1.2691472899880407
1959,Chloe's holiday,xor,-0.5341311847025828,1.3270083802111374,0.39888109091929547,-0.8334839221367792,-0.08146881698903527,-0.7269872826145087
1959,Carl's party,xor,-0.7922348444246362,-0.9391136229186513,-2.226665330321637,-1.4476299700270376,-1.8466265184181327,-0.7269872826145087
1959,Crime,xor,-0.24734934056696786,1.3270083802111374,0.7220252658412564,-1.4476299700270376,0.3530315402858195,-0.7269872826145087
1959,Star Trek expert quiz,some,-0.046602049672037425,0.010207756770854868,-0.4089793463856068,0.7457487724381708,0.29871899562646265,0.6284127358193211
1959,Teacher,some,1.215238064524668,-0.35727148697992167,0.19691598159306992,0.7457487724381708,0.8690007145497095,1.737376387265182
1959,Dave's kids,xor,-0.7922348444246362,-0.9391136229186513,0.39888109091929547,0.7457487724381708,-1.3306573441542426,-0.7269872826145087
1959,Mrs Todd's math exams,some,-0.7922348444246362,-0.9391136229186513,1.2471345500894429,0.7457487724381708,0.8690007145497095,-0.7269872826145087
1958,Bill's order,xor,-0.6478906005840255,0.6281240723664533,0.8435873075122937,-1.144054952024868,0.9237576587213047,-1.4937054266869811
1958,Schizophrenia talk,some,1.2330821107889516,-0.7851550904580666,-1.2670095081941402,0.8791159105033197,-0.7938100981672374,1.0353196343703415
1958,Lily's husband,xor,0.7314893877561578,0.35331979070613,0.9217575599458654,0.060213418527624636,-1.3361999161320401,0.3714505558427943
1958,Tail-donkey blindfold,some,0.1880972711372977,-1.3740214083016167,1.338665572924914,1.2403964216690675,-1.3361999161320401,0.4030633691060108
1958,Shelter,some,1.2330821107889516,-1.3740214083016167,-0.9803852492710441,1.1922256868469678,0.9237576587213047,-0.38725696247440256
1958,Rabbits,xor,-0.1880972711372977,0.883299476765325,0.374565792910864,-1.144054952024868,0.9237576587213047,1.193383700686424
1958,Pete's presents,xor,-1.6928754402356794,0.5888663178435499,-1.2670095081941402,-1.144054952024868,0.9237576587213047,0.4030633691060108
1958,Champagne reception,some,-0.8568875685143562,-1.3740214083016167,0.035828032365386994,0.060213418527624636,-0.22882070445390115,-1.5253182399501979
1957,Suzy's fruits,some,0.3082658499408868,1.3240869221387535,-0.5194954079943374,0.4451491724332244,0.027531349721834054,-0.0818851464566257
1957,Leo's prize,xor,0.7495727509088932,-1.3335110283461464,0.9350917343898073,0.4451491724332244,-1.0370141728557494,0.8010503457713384
1957,Jimmy's trip,xor,-1.8463501959617326,-0.004712053103696564,0.6085517636505094,0.26856107097211057,-0.08259404916550216,-1.3350839096188973
1957,Crush,xor,0.5678581446279494,-1.149740957301978,-0.5194954079943374,-0.8203988880380912,-2.0281427628417754,0.8010503457713384
1957,Chloe's holiday,xor,0.1784697025973555,0.6172789565842587,-0.4898099561089467,-2.2919664002140396,0.8351176082289663,0.03204201383085353
1957,Van Gogh exhibition,some,-1.4569617539311386,-0.004712053103696564,0.9647771862751979,0.6511686241378571,0.6148668104542938,-1.819274340840684
1957,Attendance,some,0.7495727509088932,1.239269966272214,0.9647771862751979,0.6511686241378571,0.8351176082289663,0.8010503457713384
1957,Violinist,some,0.7495727509088932,1.1827253290278545,-1.9443970984930914,0.6511686241378571,0.8351176082289663,0.8010503457713384
1956,Schizophrenia talk,some,1.1752620997878684,-0.5476190476190477,-0.17194368541915098,0.657287449571702,-1.1997543465045928,1.6621715425668468
1956,Gourmet desserts,some,0.2055391116220936,-0.5476190476190477,-0.9126241764554935,-1.6591440907690982,-1.1997543465045928,-0.05511563579191988
1956,Hippies,xor,-0.9328313527464247,-0.5476190476190477,0.2865728090319183,-1.6591440907690982,1.011774402812629,-0.6584868065666217
1956,Gift unwrapping,some,-0.9328313527464247,-0.5476190476190477,-0.383566682858106,0.657287449571702,1.011774402812629,-0.6584868065666217
1956,Crush,xor,1.1752620997878684,-0.5190476190476191,1.06252379964142,0.03185093367968601,0.5252380779628402,-0.6584868065666217
1956,Mrs Gibbs' worry,xor,1.1752620997878684,0.9666666666666667,1.9442862889703993,0.657287449571702,1.011774402812629,1.6621715425668468
1956,Brad's clothes,xor,-0.9328313527464247,1.195238095238095,-0.9126241764554935,0.657287449571702,0.03870175311305138,-0.6584868065666217
1956,Stand-up comedy show,some,-0.9328313527464247,-0.5476190476190477,-0.9126241764554935,0.657287449571702,-1.1997543465045928,-0.635280223075287
1954,Chloe's holiday,xor,0.2801892430330806,1.7968843587525445,0.8501184343831922,1.0361893029774714,0.9356460980518816,-0.06309081386941885
1954,Suzy's fruits,some,-2.542457946040917,-1.0467618560474976,0.05520249573916833,0.565194165260439,-1.7112006584142776,-0.8706532313979801
1954,Toby's carrots,some,0.4877368304649922,0.7126163775697947,0.5262637927134047,0.941990275434065,0.5656567665028486,0.8958895569457477
1954,Carl's party,xor,0.4877368304649922,-0.3307358307381345,-1.9173666853404467,-1.6013834682379104,-0.1458611787837534,-1.6277429978310065
1954,Attendance,some,0.4877368304649922,-1.3331722661712428,0.8501184343831922,0.4709951377170325,0.9356460980518816,0.8958895569457477
1954,Dave's kids,xor,-0.0933964143443602,-0.41256737648777597,-1.328540064122651,-0.941990275434065,-1.455054198111101,-1.0220711846845854
1954,Harvard admission exams,some,0.4047177954922276,-0.6376041272992901,0.3496158063480661,0.6593931928038455,0.16720671714235147,0.8958895569457477
1954,Tony's clubbing,xor,0.4877368304649922,0.09887978444748341,0.6145877858960741,-1.130388330520878,0.7079603555601689,0.8958895569457477
1953,Attendance,some,0.9468137880137117,-0.8634894527947167,0.9884347769152002,0.6346051807293731,1.0759790721901925,0.9466825967617483
1953,School,xor,-0.9411272187163321,0.25396748611609316,-1.739338715967058,-1.9743272289358273,-0.3325753495860595,-0.8483259633319562
1953,Mrs Todd's math exams,some,-0.5316942293049973,-0.8634894527947167,0.9884347769152002,0.6346051807293731,1.0759790721901925,-0.7007910131872682
1953,Leo's prize,xor,1.106037728340342,-0.8634894527947167,0.06896056583129304,0.6346051807293731,-1.1151055839061994,1.0696283885489883
1953,Stand-up comedy show,some,-1.168589990611518,-0.8634894527947167,-1.4634964526418857,0.564093493981665,0.44995488473408046,-1.1679850219787804
1953,Alissa's paint,xor,-1.168589990611518,1.1936471847456378,0.3448028291564652,-1.3397220482064542,-0.8412200018941505,-1.1433958636213324
1953,Tail-donkey blindfold,some,0.65111218454997,-0.8634894527947167,0.6206450924816374,0.21153506024312438,1.0759790721901925,0.7745584882596123
1953,Rabbits,xor,1.106037728340342,1.1428536875224191,0.19155712730914734,0.6346051807293731,-1.3889911659182483,1.0696283885489883
1951,Final exam,some,0.21946181413828267,-1.377768457614391,1.4390365299047454,0.551628413865255,0.3600371570274965,1.8324813157196054
1951,Gigi's exams,xor,-0.0577531089837586,0.901728857641312,-0.3718858448068443,-1.6276443322690857,0.6218823621384031,0.2710771177100008
1951,Alissa's paint,xor,-1.4438277245939648,0.4073800422846536,0.40422374435526554,-1.4641988763090101,0.09819195191658996,-1.724050468635605
1951,Mrs Sanders' son,xor,0.6814866860083514,-0.1418964192227447,1.0078645359257954,0.6605920511719721,1.0582910373232473,0.5313111507116016
1951,Van Gogh exhibition,some,0.31186678851229643,0.8193373884152023,-0.15629984781736933,0.33370113925182093,0.18547368695355881,-0.07590159295880022
1951,Mrs Gibbs' worry,xor,1.6979414041225027,0.7918735653398323,0.40422374435526554,-0.3745625032418398,0.8837275672493097,0.35782179537720105
1951,Champagne reception,some,0.03465186539025516,-1.5425513960666104,-1.7947534249373789,1.0964466003988402,-1.7783653513782403,-0.336135625960401
1951,Harry Potter,some,-1.4438277245939648,-1.8171896268203094,-0.9324094369794792,0.8240375071320476,-1.4292384112303649,-0.8566036919636025
1950,Lily's husband,xor,-0.736427294120204,-0.8904945145706854,1.0832328548268533,0.8296387723647186,0.4411770807713749,-0.6989122147698882
1950,Champagne reception,some,-0.6178081326511778,-0.8904945145706854,-1.2596551438866013,0.33800098133377426,-2.4696820088541913,-1.0833139328933268
1950,Youth hostel,some,-0.736427294120204,0.38359763704583366,0.8574123248303757,-0.030727361939434025,0.7322629897339316,-0.6639666040313937
1950,Suzy's fruits,some,-0.6178081326511778,-0.6849957804389888,-0.836241650143206,1.198367115637927,0.04093395594785953,-0.7338578255083826
1950,Chloe's holiday,xor,-0.5782684121615025,1.6987895354886917,0.7727296260816966,-1.7514596305477395,0.5867200352526531,-0.3145104966464497
1950,Crush,xor,1.635955935260319,-0.4178474260677832,-0.7515589513945269,-0.3994557052126423,0.4047913421510553,1.4327700402782708
1950,Rotten tomatoes,some,1.6754956557499945,1.4110913077043166,1.1396879873259727,-1.136912391759059,-0.2501519530146971,1.6424437047092373
1950,Brad's clothes,xor,-0.024712325306047115,-0.5000469197204618,-1.005607047640564,0.9525482201224548,0.513948558012014,0.41934732886193293
1948,M&Ms in the hospital,some,-1.202735707002141,2.087281001983408,-0.6400700401216641,0.073192505471139993,0.9111607452822558,-1.2491352472157653
1948,Rabbits,xor,0.6476269191549989,-0.814933388683698,-0.5861694051640504,0.6099375455928333,0.050620041404569764,0.6968859800256375
1948,Suzy's fruits,some,-1.4247792221409976,-0.5625669199300367,-1.9875859140620098,1.0002975747722465,0.9111607452822558,-0.9861594056966568
1948,Pete's presents,xor,-0.5736124141087133,-1.0357540488431518,0.6535451988610677,0.21957751641341997,0.2531002070228488,0.013148792075955425
1948,Toby's carrots,some,1.5728082322335688,-0.3102004511763753,1.3003528183524335,1.0002975747722465,0.9111607452822558,1.485813504582963
1948,Martha's cookies,some,-0.055510878784714196,0.8254486582151009,0.11453884928492937,0.073192505471139993,-0.4555803726411279,-0.7757787324813701
1948,College,xor,0.055510878784714196,1.0147235097803469,0.27624075415777083,-2.1225826586630596,-2.1766617803964996,-0.46020772265843984
1948,Lily's husband,xor,0.9806921918632842,-0.1840172167995446,0.869147738691523,-0.8539125638299666,-0.4049603312365581,1.2754328313676762
1947,Rabbits,xor,0.8207472309715702,2.1368305763852273,-0.3597004649201898,0.4205024654653223,0.6389108892227032,0.6843613670473896
1947,Harry Potter,some,-0.85617516899912,-0.5510564937245761,1.0791013947605694,0.4205024654653223,0.6389108892227032,-0.806184856469438
1947,Alex's racket,xor,-0.87979379435082,-0.3369769925653882,1.0791013947605694,0.4205024654653223,0.5415530394363866,-0.8921779078261781
1947,Frank's laptop,xor,1.033314859136869,-0.38455021504520775,0.9398625051140443,0.4205024654653223,0.6389108892227032,1.0856622733788432
1947,Shelter,some,1.222263861950468,-0.8840690510833127,-0.9862754683295527,0.04672249616281359,0.29815841497059486,1.0856622733788432
1947,Stand-up comedy show,some,-1.1159800478678186,-0.6462029386842151,-1.2415467660148487,0.4205024654653223,-1.6733380432023182,-1.7521084213935787
1947,Tony's clubbing,xor,-1.021505546461019,-0.14668410264611012,0.6613847258209942,0.4205024654653223,0.6145714267761241,0.5697039652384028
1947,Schizophrenia talk,some,0.7971286056198704,-0.455910048764937,-1.1719273211915862,-2.569737288954747,-1.6976775056488973,0.02508130664571585
1946,Restaurant,some,1.3634238644659369,0.4843059033005924,1.1406305100786185,-0.4133336480852882,1.3330269255771714,-1.0152180434509634
1946,Harold's pet,xor,-1.2990101385856565,-1.535793586402413,-1.8316965520155015,0.6888894134754804,-0.9469087816168872,-1.0152180434509634
1946,Pete's presents,xor,-0.3113330084213557,-0.43250848048769475,0.04086949710379415,-2.0299274717077487,-1.0204550947521795,-1.0708464293934818
1946,Toby's carrots,some,0.3328042503814492,0.3910705422373768,1.1406305100786185,0.6888894134754804,1.3330269255771714,0.5423767629395558
1946,Joshua's delay,xor,-0.09662058882042072,1.5720517823714415,-0.6130424565569123,-1.0011859475843647,-0.6527235290757184,-0.7370761137383707
1946,Nuts,some,1.3634238644659369,-0.35481234626834834,-0.8805518921453831,0.6888894134754804,0.4872443245213109,1.0986606223647413
1946,Hippies,xor,-1.4278375903462175,-0.3081946657367405,0.6650581801435593,0.6888894134754804,0.5607906376566031,1.0986606223647413
1946,The game,some,0.07514934686032723,0.8883258012411935,0.3381022033132062,0.6888894134754804,-1.0940014078874716,1.0986606223647413
1945,Suzy's fruits,some,1.3883982220104472,3.270236145058097,-0.9655038235949671,0.1735775613432106,-1.5684102371026376,1.6508304687329831
1945,Jimmy's trip,xor,-1.913738089798184,-0.2972941950052819,0.12816422437101332,-2.110927116980335,-0.3261050988035187,-0.5650493550696788
1945,Gift unwrapping,some,-0.17261167084454207,-0.2972941950052819,0.12816422437101332,1.383021214573323,0.8747898682189629,-0.5650493550696788
1945,Schizophrenia talk,some,-0.17261167084454207,-0.2972941950052819,-0.8971495705970933,-0.8566892543713297,-1.6098204083792749,-0.5650493550696788
1945,Lily's husband,xor,-0.17261167084454207,-0.2972941950052819,1.1534780193391199,0.2631659801009967,0.5849186692825018,-0.5650493550696788
1945,Brad's clothes,xor,-0.17261167084454207,-0.2972941950052819,-1.580692100575831,0.2631659801009967,0.750559354389051,-0.5650493550696788
1945,Pete's presents,xor,-0.17261167084454207,-0.2972941950052819,1.0167695133433725,0.48713702699546196,0.6263288405591391,-0.5650493550696788
1945,Tail-donkey blindfold,some,1.3883982220104472,-0.2972941950052819,1.0167695133433725,0.39754860823767585,0.6677390118357763,1.7394656616850894
1944,Joshua's delay,xor,0.47042059222530086,1.356507201899063,-0.9038399951113797,-1.6854595247361503,-0.4727945304833507,0.06510737416959822
1944,Gift unwrapping,some,-2.189888963807435,-1.2715212085270733,1.3049008289550144,0.3452146014519826,1.2008144269798375,-0.8163463068957315
1944,Carl's party,xor,-0.11354979812334848,0.27783882448535036,-0.7178407678215781,-1.4417786295935744,-0.5062667096326144,-0.3355533899510062
1944,Mrs Sanders' son,xor,0.1784353970509762,0.39551173838502807,1.3049008289550144,1.4823921121173371,1.2008144269798375,0.5459002911143235
1944,Swiss watch prototype testing,some,1.0543909825739501,-1.5460913409596546,-1.0200895121675058,0.26398763640445727,-1.2426546509164174,1.1869575137072905
1944,Underage drinking,some,1.0543909825739501,-1.1146239899941697,0.14240565839375435,0.30460111892821995,0.5313708439945622,1.1869575137072905
1944,Champagne reception,some,-0.6001917900805562,-0.9969510760944919,-1.0200895121675058,0.3452146014519826,-1.4100155466627362,-1.9381964464334238
1944,Pete's presents,xor,0.14599259758716232,0.43473604301825397,0.909652470964186,0.38582808397574525,0.6987317397408811,0.10517345058165867
1943,Greg's movie,xor,1.2810802673612218,-0.25214618529690414,-0.5058132229160541,0.4547066968569949,-2.191092048419415,0.9741989207658938
1943,Pete's accident,xor,1.2810802673612218,0.5799362261828798,0.40060407254951486,-0.20126361992030922,0.6602490705903837,0.9741989207658938
1943,Schizophrenia talk,some,0.45945916761900357,-1.6704684775919902,0.14162770241649517,0.4547066968569949,-0.36810346413446177,0.9741989207658938
1943,Rumors,xor,-1.7459448369522137,0.7312239373610222,0.271115887483005,-2.52697656122166,0.6602490705903837,-0.5448909217843134
1943,Martha's cookies,some,-0.6648644425545581,-0.573632571550457,-2.1244155362474273,0.4547066968569949,-0.7420498403980419,-0.8751278440778367
1943,Rabbits,xor,-0.3189187163473084,1.052710323614575,-0.4086970841161717,0.4547066968569949,0.6602490705903837,0.7760567673897798
1943,Harry Potter,some,-0.6648644425545581,-2.0486877555373466,1.112789090415319,0.4547066968569949,0.6602490705903837,-1.6676964575822926
1943,Youth hostel,some,0.37297273606719117,0.06934020095664874,1.112789090415319,0.4547066968569949,0.6602490705903837,-0.6109383062430181
1942,Martha's cookies,some,-1.2320809096863634,-1.5324701615980847,-1.393592907213013,-0.16910088651984823,-1.216684053386337,-0.9832388791128492
